Crossing;Programme;Group;Duration;Start_green;End_green;Crossing_programme;Day_of_week;Start_hour;Start_minute;End_hour;End_minute
108;2;K2;75;5;46;1082;7;0;0;23;59
108;2;K3;75;27;45;1082;1;0;0;5;0
108;2;K3;75;27;45;1082;1;20;0;23;59
108;2;K3;75;27;45;1082;6;0;0;23;59
108;2;K3;75;27;45;1082;7;0;0;23;59
108;2;K4;75;49;72;1082;1;0;0;5;0
108;2;K4;75;49;72;1082;1;20;0;23;59
108;2;K4;75;49;72;1082;6;0;0;23;59
108;2;K4;75;49;72;1082;7;0;0;23;59
108;2;K5;75;56;11;1082;1;0;0;5;0
108;2;K5;75;56;11;1082;1;20;0;23;59
108;2;K5;75;56;11;1082;6;0;0;23;59
108;2;K5;75;56;11;1082;7;0;0;23;59
108;2;K6;75;1;11;1082;1;0;0;5;0
108;2;K6;75;1;11;1082;1;20;0;23;59
108;2;K6;75;1;11;1082;6;0;0;23;59
108;2;K6;75;1;11;1082;7;0;0;23;59
108;3;K1;90;15;52;1083;1;14;0;20;0
108;3;K2;90;88;52;1083;1;14;0;20;0
108;3;K3;90;27;51;1083;1;14;0;20;0
108;3;K4;90;55;80;1083;1;14;0;20;0
108;3;K5;90;59;11;1083;1;14;0;20;0
108;3;K6;90;84;11;1083;1;14;0;20;0
120;2;K1;60;59;20;1202;7;0;0;23;59
120;2;K2;60;46;52;1202;7;0;0;23;59
120;2;K3;60;59;21;1202;7;0;0;23;59
120;2;K4;60;28;38;1202;7;0;0;23;59
120;2;K5;60;30;42;1202;7;0;0;23;59
120;22;K1;86;80;24;12022;1;0;0;5;0
120;22;K1;86;80;24;12022;1;9;0;15;0
120;22;K1;86;80;24;12022;1;18;0;23;59
120;22;K1;86;80;24;12022;6;0;0;23;59
120;22;K2;86;62;73;12022;1;0;0;5;0
120;22;K2;86;62;73;12022;1;9;0;15;0
120;22;K2;86;62;73;12022;1;18;0;23;59
120;22;K2;86;62;73;12022;6;0;0;23;59
120;22;K3;86;80;25;12022;1;0;0;5;0
120;22;K3;86;80;25;12022;1;9;0;15;0
120;22;K3;86;80;25;12022;1;18;0;23;59
120;22;K3;86;80;25;12022;6;0;0;23;59
120;22;K4;86;32;54;12022;1;0;0;5;0
120;22;K4;86;32;54;12022;1;9;0;15;0
120;22;K4;86;32;54;12022;1;18;0;23;59
120;22;K4;86;32;54;12022;6;0;0;23;59
120;22;K5;86;34;58;12022;1;0;0;5;0
120;22;K5;86;34;58;12022;1;9;0;15;0
120;22;K5;86;34;58;12022;1;18;0;23;59
120;22;K5;86;34;58;12022;6;0;0;23;59
120;25;K1;106;100;34;12025;1;5;0;9;0
120;25;K2;106;77;93;12025;1;5;0;9;0
120;25;K3;106;100;35;12025;1;5;0;9;0
120;25;K4;106;42;69;12025;1;5;0;9;0
120;25;K5;106;44;73;12025;1;5;0;9;0
120;27;K1;106;100;34;12027;1;15;0;18;0
120;27;K2;106;77;93;12027;1;15;0;18;0
120;27;K3;106;100;35;12027;1;15;0;18;0
120;27;K4;106;42;69;12027;1;15;0;18;0
120;27;K5;106;44;73;12027;1;15;0;18;0
140;2;K1;120;97;63;1402;1;0;0;23;59
140;2;K1;120;97;63;1402;6;0;0;23;59
140;2;K1;120;97;63;1402;7;0;0;23;59
140;2;K2;120;118;62;1402;1;0;0;23;59
140;2;K2;120;118;62;1402;6;0;0;23;59
140;2;K2;120;118;62;1402;7;0;0;23;59
140;2;K3;120;119;62;1402;1;0;0;23;59
140;2;K3;120;119;62;1402;6;0;0;23;59
140;2;K3;120;119;62;1402;7;0;0;23;59
140;2;K4;120;69;89;1402;1;0;0;23;59
140;2;K4;120;69;89;1402;6;0;0;23;59
140;2;K4;120;69;89;1402;7;0;0;23;59
140;2;K5;120;71;115;1402;1;0;0;23;59
140;2;K5;120;71;115;1402;6;0;0;23;59
