Spur;Lkw;Lkw_avgSpeed;Pkw;Pkw_avgSpeed;Day_of_week;Hour;Minute
DG22;19;4;1;42;1;13;45
DG23;2;48;16;54;1;13;45
DG24;13;38;14;37;1;13;45
DG25;11;47;12;32;1;13;45
DG77;22;46;25;48;1;13;45
DG78;19;47;25;47;1;13;45
DG26;6;41;9;46;1;13;45
DG79;1;51;11;55;1;13;45
WIM1;29;54;12;59;1;13;45
WIM1;2;54;2;74;1;13;45
WIM2;4;28;;;1;13;45
WIM2;2;54;38;67;1;13;45
DG22;2;33;7;38;1;13;50
DG23;3;33;22;48;1;13;50
DG24;13;48;8;53;1;13;50
DG25;8;46;25;47;1;13;50
DG77;15;45;28;47;1;13;50
DG78;8;47;38;52;1;13;50
DG26;7;45;15;42;1;13;50
DG79;4;47;9;56;1;13;50
WIM1;42;53;11;58;1;13;50
WIM1;4;64;47;68;1;13;50
WIM2;32;23;;;1;13;50
WIM2;1;52;58;57;1;13;50
DG22;8;16;3;27;1;13;55
DG23;5;45;17;5;1;13;55
DG24;6;39;1;48;1;13;55
DG25;15;3;21;36;1;13;55
DG77;16;47;13;54;1;13;55
DG78;14;41;31;47;1;13;55
DG26;5;5;7;54;1;13;55
DG79;11;5;11;59;1;13;55
WIM1;45;54;12;64;1;13;55
WIM1;1;68;56;68;1;13;55
WIM2;5;22;;;1;13;55
WIM2;1;57;32;6;1;13;55
DG23;3;29;19;42;1;14;0
DG24;18;44;14;46;1;14;0
DG25;16;39;24;42;1;14;0
DG77;12;38;15;48;1;14;0
DG78;2;45;34;5;1;14;0
DG26;1;47;12;48;1;14;0
DG79;17;49;16;53;1;14;0
WIM1;35;54;18;59;1;14;0
WIM1;2;58;37;68;1;14;0
WIM2;43;28;2;24;1;14;0
WIM2;;;4;64;1;14;0
DG22;4;26;2;6;1;14;5
DG23;6;31;15;32;1;14;5
DG24;6;48;21;48;1;14;5
DG25;12;26;38;28;1;14;5
DG77;16;47;23;5;1;14;5
DG78;23;44;51;46;1;14;5
DG26;8;41;16;45;1;14;5
DG79;6;5;23;54;1;14;5
WIM1;36;57;16;58;1;14;5
WIM1;3;58;43;69;1;14;5
WIM2;45;49;2;63;1;14;5
WIM2;2;63;62;69;1;14;5
DG22;1;3;3;11;1;14;10
DG23;2;26;7;26;1;14;10
DG24;13;46;8;5;1;14;10
DG25;14;39;23;42;1;14;10
DG77;13;42;19;43;1;14;10
DG78;18;4;35;4;1;14;10
DG26;6;38;13;42;1;14;10
DG79;9;43;9;53;1;14;10
WIM1;45;51;17;53;1;14;10
WIM1;3;61;71;64;1;14;10
WIM2;47;46;7;62;1;14;10
WIM2;1;68;61;69;1;14;10
DG22;8;13;5;1;1;14;15
DG23;6;19;35;23;1;14;15
DG24;17;37;1;44;1;14;15
DG25;8;3;26;32;1;14;15
DG77;15;33;27;38;1;14;15
DG78;1;42;36;44;1;14;15
DG26;7;32;18;42;1;14;15
DG79;13;53;8;61;1;14;15
WIM1;37;53;16;58;1;14;15
WIM1;5;56;56;64;1;14;15
WIM2;5;43;3;52;1;14;15
WIM2;;;67;62;1;14;15
DG22;11;16;5;11;1;14;20
DG23;9;26;2;31;1;14;20
DG24;14;44;13;5;1;14;20
DG25;17;39;36;38;1;14;20
DG77;11;47;26;51;1;14;20
DG78;2;44;55;46;1;14;20
DG26;6;4;1;42;1;14;20
DG79;11;46;18;56;1;14;20
WIM1;38;5;16;59;1;14;20
WIM1;3;71;72;7;1;14;20
WIM2;4;27;2;28;1;14;20
WIM2;5;68;66;59;1;14;20
DG22;9;27;1;24;1;14;25
DG23;5;43;21;45;1;14;25
DG24;12;44;6;48;1;14;25
DG25;17;4;33;41;1;14;25
DG77;15;49;18;54;1;14;25
DG78;21;45;44;46;1;14;25
DG26;;;9;55;1;14;25
DG79;8;52;12;53;1;14;25
WIM1;43;55;14;57;1;14;25
WIM1;2;55;6;67;1;14;25
WIM2;45;41;3;66;1;14;25
WIM2;2;65;71;66;1;14;25
DG22;15;46;2;53;1;14;30
DG23;5;51;15;49;1;14;30
DG24;9;42;8;51;1;14;30
DG25;7;41;31;47;1;14;30
DG77;22;52;19;52;1;14;30
DG78;8;45;37;52;1;14;30
DG26;3;25;6;51;1;14;30
DG79;4;53;8;56;1;14;30
WIM1;26;54;11;64;1;14;30
WIM1;1;68;33;7;1;14;30
WIM2;47;5;5;75;1;14;30
WIM2;1;63;59;68;1;14;30
DG22;1;48;7;55;1;14;35
DG23;1;5;12;53;1;14;35
DG24;17;46;8;53;1;14;35
DG25;12;42;38;47;1;14;35
DG77;15;5;17;56;1;14;35
DG78;13;48;44;51;1;14;35
DG26;;;5;6;1;14;35
DG79;9;47;5;65;1;14;35
WIM1;3;57;25;64;1;14;35
WIM1;2;54;39;75;1;14;35
WIM2;41;51;11;7;1;14;35
WIM2;;;39;7;1;14;35
DG22;8;4;1;45;1;14;40
DG23;3;47;2;52;1;14;40
DG24;8;38;1;51;1;14;40
DG25;11;44;26;48;1;14;40
DG77;11;46;4;51;1;14;40
DG78;14;45;44;49;1;14;40
DG26;1;26;9;39;1;14;40
DG79;9;3;14;34;1;14;40
WIM1;31;55;15;67;1;14;40
WIM1;1;7;55;7;1;14;40
WIM2;38;49;9;66;1;14;40
WIM2;;;67;67;1;14;40
DG22;23;36;6;4;1;14;45
DG23;4;47;25;51;1;14;45
DG24;12;44;6;51;1;14;45
DG25;9;42;29;43;1;14;45
DG77;17;49;27;5;1;14;45
DG78;16;44;33;46;1;14;45
DG26;9;41;9;43;1;14;45
DG79;12;45;8;6;1;14;45
WIM1;41;52;15;67;1;14;45
WIM1;3;54;66;68;1;14;45
WIM2;19;55;17;68;1;14;45
WIM2;;;28;73;1;14;45
DG22;2;37;5;51;1;14;50
DG23;5;42;18;51;1;14;50
DG24;11;46;4;51;1;14;50
DG25;15;46;23;51;1;14;50
DG77;2;46;3;48;1;14;50
DG78;15;49;36;52;1;14;50
DG26;6;3;8;41;1;14;50
DG79;7;53;12;57;1;14;50
WIM1;37;54;11;6;1;14;50
WIM1;3;62;38;72;1;14;50
WIM2;38;48;5;61;1;14;50
WIM2;;;69;67;1;14;50
DG22;13;46;12;48;1;14;55
DG23;;;23;52;1;14;55
DG24;8;45;1;5;1;14;55
DG25;1;42;26;47;1;14;55
DG77;21;41;3;49;1;14;55
DG78;16;49;36;51;1;14;55
DG26;4;38;13;48;1;14;55
DG79;9;5;15;55;1;14;55
WIM1;4;53;1;58;1;14;55
WIM1;2;56;59;68;1;14;55
WIM2;32;57;7;62;1;14;55
WIM2;2;6;82;67;1;14;55
DG22;18;38;8;47;1;15;0
DG23;1;54;2;49;1;15;0
DG24;15;43;13;5;1;15;0
DG25;5;38;32;45;1;15;0
DG77;13;48;29;5;1;15;0
DG78;1;45;36;49;1;15;0
DG26;8;38;16;41;1;15;0
DG79;13;47;15;53;1;15;0
WIM1;4;49;7;62;1;15;0
WIM1;5;55;47;71;1;15;0
WIM2;31;5;6;54;1;15;0
WIM2;1;65;68;66;1;15;0
DG22;9;35;7;52;1;15;5
DG23;1;4;21;45;1;15;5
DG24;6;45;11;47;1;15;5
DG25;14;36;26;32;1;15;5
DG77;8;48;27;54;1;15;5
DG78;18;41;5;43;1;15;5
DG26;4;41;2;43;1;15;5
DG79;4;55;17;54;1;15;5
WIM1;29;52;16;63;1;15;5
WIM1;2;52;44;68;1;15;5
WIM2;37;53;13;67;1;15;5
WIM2;;;78;66;1;15;5
DG22;7;44;11;46;1;15;10
DG23;1;42;17;5;1;15;10
DG24;1;42;14;49;1;15;10
DG25;13;37;33;34;1;15;10
DG77;16;38;32;49;1;15;10
DG78;2;38;5;41;1;15;10
DG26;3;32;14;41;1;15;10
DG79;6;52;12;54;1;15;10
WIM1;44;54;12;57;1;15;10
WIM1;2;59;5;65;1;15;10
WIM2;32;54;15;7;1;15;10
WIM2;4;68;76;66;1;15;10
DG22;9;44;11;5;1;15;15
DG23;5;41;26;51;1;15;15
DG24;13;43;12;49;1;15;15
DG25;8;45;26;47;1;15;15
DG77;17;4;32;47;1;15;15
DG78;14;4;45;5;1;15;15
DG26;4;35;7;49;1;15;15
DG79;7;5;23;56;1;15;15
WIM1;28;56;19;66;1;15;15
WIM1;2;64;38;73;1;15;15
WIM2;24;54;17;65;1;15;15
WIM2;3;71;59;68;1;15;15
DG22;13;43;13;52;1;15;20
DG23;;;23;55;1;15;20
DG24;17;4;1;51;1;15;20
DG25;9;41;32;42;1;15;20
DG77;9;5;3;55;1;15;20
DG78;1;49;48;51;1;15;20
DG26;3;48;13;44;1;15;20
DG79;12;52;15;54;1;15;20
WIM1;35;53;11;64;1;15;20
WIM1;1;6;32;71;1;15;20
WIM2;29;51;17;67;1;15;20
WIM2;;;7;69;1;15;20
DG22;18;4;1;4;1;15;25
DG23;3;4;13;51;1;15;25
DG24;13;49;13;5;1;15;25
DG25;12;46;24;45;1;15;25
DG77;15;47;19;5;1;15;25
DG78;12;48;35;5;1;15;25
DG26;7;43;12;43;1;15;25
DG79;12;5;22;53;1;15;25
WIM1;5;52;13;56;1;15;25
WIM1;4;67;42;67;1;15;25
WIM2;25;5;1;68;1;15;25
WIM2;;;56;71;1;15;25
DG22;17;33;9;4;1;15;30
DG23;1;57;34;46;1;15;30
DG24;16;45;12;49;1;15;30
DG25;16;39;28;44;1;15;30
DG77;16;47;42;51;1;15;30
DG78;18;44;31;47;1;15;30
DG26;11;33;9;4;1;15;30
DG79;9;51;2;54;1;15;30
WIM1;39;52;11;6;1;15;30
WIM1;4;61;3;71;1;15;30
WIM2;35;54;5;71;1;15;30
WIM2;;;57;69;1;15;30
DG22;13;36;8;46;1;15;35
DG23;2;45;22;5;1;15;35
DG24;12;46;11;54;1;15;35
DG25;12;44;31;42;1;15;35
DG77;1;47;19;53;1;15;35
DG78;19;47;38;5;1;15;35
DG26;9;41;14;39;1;15;35
DG79;7;51;12;55;1;15;35
WIM1;33;55;12;63;1;15;35
WIM1;6;62;48;71;1;15;35
WIM2;38;5;4;61;1;15;35
WIM2;;;91;66;1;15;35
DG22;1;38;8;32;1;15;40
DG23;3;39;21;48;1;15;40
DG24;18;43;11;49;1;15;40
DG25;1;42;27;47;1;15;40
DG77;11;5;24;54;1;15;40
DG78;14;46;54;5;1;15;40
DG26;7;34;15;34;1;15;40
DG79;8;49;18;51;1;15;40
WIM1;34;51;12;63;1;15;40
WIM1;3;54;59;67;1;15;40
WIM2;3;15;;;1;15;40
WIM2;4;52;62;55;1;15;40
DG22;15;37;3;46;1;15;45
DG23;3;45;26;53;1;15;45
DG24;21;41;13;5;1;15;45
DG25;15;41;35;39;1;15;45
DG77;8;52;26;57;1;15;45
DG78;2;46;43;46;1;15;45
DG26;1;35;1;42;1;15;45
DG79;13;48;22;56;1;15;45
WIM1;48;53;5;58;1;15;45
WIM1;6;53;34;67;1;15;45
WIM2;31;32;2;4;1;15;45
WIM2;2;57;7;64;1;15;45
DG22;6;32;6;34;1;15;50
DG23;2;44;18;49;1;15;50
DG24;19;4;13;44;1;15;50
DG25;11;42;27;42;1;15;50
DG77;8;49;25;53;1;15;50
DG78;15;47;42;5;1;15;50
DG26;8;41;5;38;1;15;50
DG79;12;52;15;56;1;15;50
WIM1;47;52;6;58;1;15;50
WIM1;2;58;61;67;1;15;50
WIM2;22;26;;;1;15;50
WIM2;2;51;44;59;1;15;50
DG22;5;26;8;32;1;15;55
DG23;4;48;15;42;1;15;55
DG24;6;42;11;42;1;15;55
DG25;19;36;24;39;1;15;55
DG77;8;49;2;57;1;15;55
DG78;23;48;35;49;1;15;55
DG26;6;26;8;36;1;15;55
DG79;12;43;15;47;1;15;55
WIM1;47;51;7;49;1;15;55
WIM1;3;4;59;65;1;15;55
WIM2;48;42;2;74;1;15;55
WIM2;1;65;74;63;1;15;55
DG22;8;36;17;38;1;16;0
DG23;4;43;23;45;1;16;0
DG24;14;45;8;47;1;16;0
DG25;14;36;31;39;1;16;0
DG77;14;47;23;52;1;16;0
DG78;19;45;44;49;1;16;0
DG26;3;38;24;45;1;16;0
DG79;1;48;13;56;1;16;0
WIM1;44;51;8;62;1;16;0
WIM1;4;6;69;65;1;16;0
WIM2;34;57;11;59;1;16;0
WIM2;3;71;73;67;1;16;0
DG22;19;38;7;4;1;16;5
DG23;1;43;3;48;1;16;5
DG24;5;42;11;48;1;16;5
DG25;17;37;37;41;1;16;5
DG77;14;5;23;53;1;16;5
DG78;17;41;47;44;1;16;5
DG26;5;32;11;43;1;16;5
DG79;2;5;12;54;1;16;5
WIM1;41;52;7;69;1;16;5
WIM1;3;58;65;66;1;16;5
WIM2;29;54;17;63;1;16;5
WIM2;1;116;12;67;1;16;5
DG22;15;39;12;39;1;16;10
DG23;2;52;22;45;1;16;10
DG24;13;41;9;51;1;16;10
DG25;15;36;32;41;1;16;10
DG77;15;45;27;52;1;16;10
DG78;17;45;58;48;1;16;10
DG26;1;34;12;37;1;16;10
DG79;9;5;5;52;1;16;10
WIM1;47;41;11;48;1;16;10
WIM1;6;46;92;59;1;16;10
WIM2;29;53;22;62;1;16;10
WIM2;3;73;73;69;1;16;10
DG22;11;32;8;36;1;16;15
DG23;2;61;18;47;1;16;15
DG24;7;47;6;62;1;16;15
DG25;16;38;38;36;1;16;15
DG77;1;49;23;5;1;16;15
DG78;2;39;51;36;1;16;15
DG26;2;16;8;12;1;16;15
DG79;6;51;7;57;1;16;15
WIM1;33;34;11;41;1;16;15
WIM1;6;49;76;58;1;16;15
WIM2;31;53;1;6;1;16;15
WIM2;;;77;65;1;16;15
DG22;14;41;13;38;1;16;20
DG23;4;45;21;52;1;16;20
DG24;9;41;9;47;1;16;20
DG25;15;35;29;4;1;16;20
DG77;12;42;2;5;1;16;20
DG78;18;27;52;28;1;16;20
DG26;1;26;21;38;1;16;20
DG79;1;45;1;56;1;16;20
WIM1;31;42;15;49;1;16;20
WIM1;5;67;66;64;1;16;20
WIM2;28;53;12;61;1;16;20
WIM2;;;81;67;1;16;20
DG22;8;34;11;36;1;16;25
DG23;3;47;23;46;1;16;25
DG24;9;43;16;51;1;16;25
DG25;18;39;38;42;1;16;25
DG77;12;47;23;52;1;16;25
DG78;19;41;57;35;1;16;25
DG26;5;37;15;44;1;16;25
DG79;5;5;21;55;1;16;25
WIM1;34;56;22;62;1;16;25
WIM1;3;61;65;68;1;16;25
WIM2;35;52;14;63;1;16;25
WIM2;2;76;73;67;1;16;25
DG22;11;41;7;46;1;16;30
DG23;;;22;53;1;16;30
DG24;9;49;15;51;1;16;30
DG25;1;46;41;5;1;16;30
DG77;11;49;22;52;1;16;30
DG78;13;3;53;31;1;16;30
DG26;3;37;6;44;1;16;30
DG79;9;54;17;55;1;16;30
WIM1;36;57;24;63;1;16;30
WIM1;3;62;51;73;1;16;30
WIM2;3;47;11;59;1;16;30
WIM2;;;92;67;1;16;30
DG22;12;38;1;4;1;16;35
DG23;1;47;26;53;1;16;35
DG24;7;44;17;47;1;16;35
DG25;12;29;31;33;1;16;35
DG77;13;48;38;51;1;16;35
DG78;1;5;42;42;1;16;35
DG26;3;46;6;51;1;16;35
DG79;2;51;23;59;1;16;35
WIM1;32;52;18;63;1;16;35
WIM1;1;61;62;68;1;16;35
WIM2;36;53;16;64;1;16;35
WIM2;1;66;69;69;1;16;35
DG22;13;42;15;48;1;16;40
DG23;1;3;32;52;1;16;40
DG24;7;47;9;52;1;16;40
DG25;15;39;3;41;1;16;40
DG77;15;48;52;5;1;16;40
DG78;24;41;44;4;1;16;40
DG26;4;47;4;45;1;16;40
DG79;7;5;17;51;1;16;40
WIM1;32;54;15;64;1;16;40
WIM1;1;54;51;71;1;16;40
WIM2;35;53;7;58;1;16;40
WIM2;1;67;87;69;1;16;40
DG22;9;32;15;45;1;16;45
DG23;2;45;25;5;1;16;45
DG24;8;43;12;49;1;16;45
DG25;12;41;28;44;1;16;45
DG77;5;49;31;54;1;16;45
DG78;13;49;31;48;1;16;45
DG26;6;42;14;41;1;16;45
DG79;4;49;2;54;1;16;45
WIM1;37;52;22;59;1;16;51
WIM1;5;62;55;64;1;16;45
WIM2;35;53;15;63;1;16;45
WIM2;;;93;71;1;16;45
DG22;16;36;12;45;1;16;50
DG23;3;38;21;44;1;16;50
DG24;9;45;14;46;1;16;50
DG25;18;4;4;43;1;16;50
DG77;1;5;34;51;1;16;50
DG78;21;45;56;48;1;16;50
DG26;1;23;15;24;1;16;50
DG79;2;48;15;56;1;16;50
WIM1;31;56;17;6;1;16;50
WIM1;2;59;65;68;1;16;50
WIM2;44;51;12;58;1;16;50
WIM2;1;73;7;69;1;16;50
DG22;8;42;14;5;1;16;55
DG23;5;46;24;51;1;16;55
DG24;8;44;1;54;1;16;55
DG25;1;42;28;43;1;16;55
DG77;12;46;27;52;1;16;55
DG78;15;47;49;49;1;16;55
DG26;4;42;2;44;1;16;55
DG79;7;54;11;59;1;16;55
WIM1;21;56;26;63;1;16;55
WIM1;;;38;67;1;16;55
WIM2;25;52;19;62;1;16;55
WIM2;1;58;83;65;1;16;55
DG22;16;38;11;48;1;17;0
DG23;;;2;53;1;17;0
DG24;11;45;19;46;1;17;0
DG25;14;44;19;42;1;17;0
DG77;17;47;3;51;1;17;0
DG78;12;51;22;52;1;17;0
DG26;6;37;8;5;1;17;0
DG79;5;53;2;51;1;17;0
WIM1;33;55;2;65;1;17;0
WIM1;;;45;72;1;17;0
WIM2;26;56;21;65;1;17;0
WIM2;1;69;67;68;1;17;0
DG22;9;41;11;48;1;17;5
DG23;1;42;21;53;1;17;5
DG24;11;36;16;45;1;17;5
DG25;12;28;21;33;1;17;5
DG77;8;48;28;55;1;17;5
DG78;18;46;48;47;1;17;5
DG26;7;38;14;44;1;17;5
DG79;6;43;17;6;1;17;5
WIM1;37;55;1;66;1;17;5
WIM1;3;65;42;71;1;17;5
WIM2;29;54;2;65;1;17;5
WIM2;;;79;7;1;17;5
DG22;5;35;13;42;1;17;10
DG23;;;43;45;1;17;10
DG24;8;44;1;56;1;17;10
DG25;13;41;26;42;1;17;10
DG77;6;47;33;52;1;17;10
DG78;19;45;47;49;1;17;10
DG26;3;44;35;46;1;17;10
DG79;6;5;14;54;1;17;10
WIM1;31;56;24;64;1;17;10
WIM1;;;41;72;1;17;10
WIM2;32;52;15;65;1;17;10
WIM2;1;72;98;67;1;17;10
DG22;4;39;16;55;1;17;15
DG23;3;49;18;54;1;17;15
DG24;3;49;13;56;1;17;15
DG25;12;39;24;47;1;17;15
DG77;12;51;35;55;1;17;15
DG78;1;47;3;53;1;17;15
DG26;2;47;9;46;1;17;15
DG79;3;49;14;55;1;17;15
WIM1;29;56;24;72;1;17;15
WIM1;6;59;51;65;1;17;15
WIM2;22;54;32;63;1;17;15
WIM2;1;7;86;69;1;17;15
DG22;1;38;1;47;1;17;20
DG23;2;52;28;47;1;17;20
DG24;7;41;15;48;1;17;20
DG25;6;5;27;43;1;17;20
DG77;6;49;31;53;1;17;20
DG78;8;53;23;51;1;17;20
DG26;2;45;1;44;1;17;20
DG79;4;45;23;53;1;17;20
WIM1;32;55;24;59;1;17;20
WIM1;2;6;56;69;1;17;20
WIM2;33;54;2;59;1;17;20
WIM2;1;71;86;68;1;17;20
DG22;5;43;19;54;1;17;25
DG23;1;41;19;5;1;17;25
DG24;8;43;13;39;1;17;25
DG25;16;38;24;41;1;17;25
DG77;4;54;35;55;1;17;25
DG78;18;46;44;46;1;17;25
DG26;5;41;9;47;1;17;25
DG79;2;47;19;57;1;17;25
WIM1;26;52;19;58;1;17;25
WIM1;3;48;68;66;1;17;25
WIM2;19;56;2;64;1;17;25
WIM2;;;69;7;1;17;25
DG22;7;47;15;48;1;17;30
DG23;;;18;49;1;17;30
DG24;5;43;11;56;1;17;30
DG25;11;42;26;39;1;17;30
DG77;7;52;31;55;1;17;30
DG78;12;48;25;5;1;17;30
DG26;2;52;7;48;1;17;30
DG79;2;52;14;58;1;17;30
WIM1;26;56;16;65;1;17;30
WIM1;2;61;42;71;1;17;30
WIM2;23;54;24;62;1;17;30
WIM2;1;74;81;7;1;17;30
DG22;1;39;11;43;1;17;35
DG23;2;43;28;49;1;17;35
DG24;7;42;14;41;1;17;35
DG25;17;4;34;38;1;17;35
DG77;1;5;34;54;1;17;35
DG78;16;36;45;42;1;17;35
DG26;2;46;1;42;1;17;35
DG79;5;49;16;56;1;17;35
WIM1;32;56;24;65;1;17;35
WIM1;1;69;51;73;1;17;35
WIM2;25;55;32;67;1;17;35
WIM2;;;75;7;1;17;35
DG22;5;45;11;52;1;17;40
DG23;1;54;16;47;1;17;40
DG24;9;45;13;52;1;17;40
DG25;11;34;24;38;1;17;40
DG77;6;52;27;54;1;17;40
DG78;13;37;43;36;1;17;40
DG26;1;44;7;53;1;17;40
DG79;5;5;17;59;1;17;40
WIM1;32;55;16;67;1;17;40
WIM1;2;6;35;71;1;17;40
WIM2;23;56;31;66;1;17;40
WIM2;;;78;69;1;17;40
DG22;6;35;14;46;1;17;45
DG23;3;46;23;45;1;17;45
DG24;5;5;8;51;1;17;45
DG25;6;43;16;51;1;17;45
DG77;7;53;32;57;1;17;45
DG78;14;52;22;53;1;17;45
DG26;7;33;15;38;1;17;45
DG79;1;58;8;58;1;17;45
WIM1;24;55;27;66;1;17;45
WIM1;3;57;46;7;1;17;45
WIM2;32;55;16;65;1;17;45
WIM2;;;57;72;1;17;45
DG22;3;22;12;45;1;17;50
DG23;;;2;46;1;17;50
DG24;9;46;9;57;1;17;50
DG25;4;48;36;43;1;17;50
DG77;3;52;28;54;1;17;50
DG78;3;57;5;53;1;17;50
DG26;;;4;43;1;17;50
DG79;7;56;8;64;1;17;50
WIM1;24;56;17;67;1;17;50
WIM1;2;6;41;71;1;17;50
WIM2;3;56;22;63;1;17;50
WIM2;2;56;84;68;1;17;50
DG22;7;42;11;52;1;17;55
DG23;1;54;15;52;1;17;55
DG24;3;53;3;66;1;17;55
DG25;4;46;23;51;1;17;55
DG77;8;53;25;56;1;17;55
DG78;6;45;28;54;1;17;55
DG26;3;37;13;41;1;17;55
DG79;3;48;2;52;1;17;55
WIM1;19;58;22;69;1;17;55
WIM1;;;31;74;1;17;55
WIM2;26;49;18;63;1;17;55
WIM2;1;72;54;7;1;17;55
DG22;6;39;12;52;1;18;0
DG23;1;5;18;51;1;18;0
DG24;4;52;11;57;1;18;0
DG25;6;37;25;45;1;18;0
DG77;5;51;22;59;1;18;0
DG78;7;48;28;5;1;18;0
DG26;1;46;5;48;1;18;0
DG79;2;51;11;59;1;18;0
WIM1;29;55;23;59;1;18;0
WIM1;2;7;38;73;1;18;0
WIM2;27;52;2;67;1;18;0
WIM2;;;57;74;1;18;0
DG22;4;42;11;56;1;18;5
DG23;;;16;48;1;18;5
DG24;5;43;11;55;1;18;5
DG25;8;41;23;48;1;18;5
DG77;3;48;21;52;1;18;5
DG78;8;5;38;54;1;18;5
DG26;1;46;6;49;1;18;5
DG79;3;53;12;59;1;18;5
WIM1;14;58;29;67;1;18;5
WIM1;2;57;27;77;1;18;5
WIM2;2;54;24;65;1;18;5
WIM2;;;57;71;1;18;5
DG22;3;45;16;51;1;18;10
DG23;1;44;15;51;1;18;10
DG24;3;49;8;53;1;18;10
DG25;8;41;18;44;1;18;10
DG77;2;47;23;55;1;18;10
DG78;7;49;32;55;1;18;10
DG26;3;44;12;44;1;18;10
DG79;1;6;12;56;1;18;10
WIM1;25;56;21;69;1;18;10
WIM1;1;57;37;77;1;18;10
WIM2;18;55;36;68;1;18;10
WIM2;;;47;73;1;18;10
DG22;6;37;16;5;1;18;15
DG23;1;45;17;51;1;18;15
DG24;3;48;1;5;1;18;15
DG25;8;4;25;49;1;18;15
DG77;6;48;3;54;1;18;15
DG78;9;47;25;52;1;18;15
DG26;2;38;12;5;1;18;15
DG79;1;55;12;59;1;18;15
WIM1;23;55;22;66;1;18;15
WIM1;;;38;74;1;18;15
WIM2;18;54;26;65;1;18;15
WIM2;1;65;6;71;1;18;15
DG22;8;45;1;46;1;18;20
DG23;;;18;49;1;18;20
DG24;3;46;9;56;1;18;20
DG25;4;42;2;51;1;18;20
DG77;6;54;29;53;1;18;20
DG78;7;48;36;56;1;18;20
DG26;3;53;5;5;1;18;20
DG79;2;39;16;54;1;18;20
WIM1;19;56;24;67;1;18;20
WIM1;1;54;37;78;1;18;20
WIM2;16;57;33;67;1;18;20
WIM2;;;52;75;1;18;20
DG22;2;53;2;53;1;18;25
DG23;1;52;13;55;1;18;25
DG24;4;45;8;55;1;18;25
DG25;4;32;28;42;1;18;25
DG77;4;64;3;56;1;18;25
DG78;4;47;3;51;1;18;25
DG26;2;34;8;47;1;18;25
DG79;4;57;11;6;1;18;25
WIM1;11;58;32;68;1;18;25
WIM1;;;33;75;1;18;25
WIM2;24;56;2;69;1;18;25
WIM2;;;48;71;1;18;25
DG22;8;41;2;44;1;18;30
DG23;1;47;15;51;1;18;30
DG24;2;4;6;54;1;18;30
DG25;4;36;17;49;1;18;30
DG77;3;48;29;52;1;18;30
DG78;6;45;27;5;1;18;30
DG26;2;47;7;5;1;18;30
DG79;3;49;6;65;1;18;30
WIM1;28;55;25;65;1;18;30
WIM1;2;67;26;72;1;18;30
WIM2;22;51;22;69;1;18;30
WIM2;2;68;52;77;1;18;30
DG22;4;4;8;49;1;18;35
DG23;2;43;9;55;1;18;35
DG24;4;42;5;48;1;18;35
DG25;11;43;26;44;1;18;35
DG77;7;47;9;55;1;18;35
DG78;12;48;29;5;1;18;35
DG26;3;38;4;53;1;18;35
DG79;3;47;5;55;1;18;35
WIM1;21;58;29;67;1;18;35
WIM1;;;29;75;1;18;35
WIM2;16;56;23;68;1;18;35
WIM2;;;49;74;1;18;35
DG22;4;42;12;52;1;18;40
DG23;;;9;53;1;18;40
DG24;5;44;4;56;1;18;40
DG25;4;42;12;49;1;18;40
DG77;3;55;24;55;1;18;40
DG78;4;48;17;51;1;18;40
DG26;;;8;46;1;18;40
DG79;6;52;4;57;1;18;40
WIM1;2;56;23;63;1;18;40
WIM1;4;58;24;7;1;18;40
WIM2;14;55;16;67;1;18;40
WIM2;;;37;68;1;18;40
DG22;3;44;12;5;1;18;45
DG23;;;6;55;1;18;45
DG24;2;45;5;56;1;18;45
DG25;2;46;18;47;1;18;45
DG77;5;47;17;54;1;18;45
DG78;1;51;25;54;1;18;45
DG26;;;5;47;1;18;45
DG79;2;57;8;58;1;18;45
WIM1;24;58;22;69;1;18;45
WIM1;;;24;78;1;18;45
WIM2;16;59;2;68;1;18;45
WIM2;1;61;27;71;1;18;45
DG22;3;47;9;55;1;18;50
DG23;;;9;58;1;18;50
DG24;5;49;5;58;1;18;50
DG25;4;5;16;5;1;18;50
DG77;1;53;22;55;1;18;50
DG78;4;54;19;58;1;18;50
DG26;3;46;5;46;1;18;50
DG79;3;55;5;57;1;18;50
WIM1;16;57;24;71;1;18;50
WIM1;1;57;24;77;1;18;50
WIM2;1;56;21;7;1;18;50
WIM2;;;33;81;1;18;50
DG22;4;39;12;47;1;18;55
DG23;1;3;1;46;1;18;55
DG24;5;45;4;6;1;18;55
DG25;4;45;21;55;1;18;55
DG77;8;42;18;54;1;18;55
DG78;4;45;26;56;1;18;55
DG26;2;47;7;46;1;18;55
DG79;1;36;2;49;1;18;55
WIM1;25;55;23;64;1;18;55
WIM1;1;7;27;75;1;18;55
WIM2;16;53;23;69;1;18;55
WIM2;1;76;29;73;1;18;55
DG22;3;44;6;56;1;19;0
DG23;1;43;8;56;1;19;0
DG24;7;46;4;53;1;19;0
DG25;5;45;2;52;1;19;0
DG77;2;54;15;56;1;19;0
DG78;3;46;23;54;1;19;0
DG26;;;7;51;1;19;0
DG79;5;59;9;6;1;19;0
WIM1;12;57;22;71;1;19;0
WIM1;;;12;7;1;19;0
WIM2;1;58;2;73;1;19;0
WIM2;1;84;15;77;1;19;0
